"epidemiological_week","date","order_for_place","state","city","city_ibge_code","place_type","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","new_confirmed","last_available_deaths","new_deaths","last_available_death_rate","estimated_population","is_last","is_repeated"
15,"2020-04-11",29,"SE",,28,"state",44,"1.89752",2,4,0,"0.0909",2318822,"False","False"
15,"2020-04-11",47,"SP",,35,"state",8419,"18.18778",203,560,20,"0.0665",46289333,"False","False"
15,"2020-04-11",25,"TO",,17,"state",25,"1.57208",2,0,0,"0.0",1590248,"False","False"
15,"2020-04-10",25,"AC",,12,"state",70,"7.82586",8,2,0,"0.0286",894470,"False","False"
15,"2020-04-10",34,"AL",,27,"state",45,"1.34267",8,3,0,"0.0667",3351543,"False","False"
15,"2020-04-10",29,"AM",,13,"state",981,"23.31432",82,50,10,51,4207714,"False","False"
15,"2020-04-10",22,"AP",,16,"state",166,"19.26261",56,2,0,12,861773,"False","False"
15,"2020-04-10",36,"BA",,29,"state",616,"4.12575",48,19,0,"0.0308",14930634,"False","False"
15,"2020-04-10",26,"CE",,23,"state",1558,"16.95856",113,67,10,43,9187103,"False","False"
15,"2020-04-10",35,"DF",,53,"state",556,"18.19879",29,14,1,"0.0252",3055149,"False","False"
15,"2020-04-10",37,"ES",,32,"state",349,"8.58749",49,8,1,"0.0229",4064052,"False","False"
15,"2020-04-10",30,"GO",,52,"state",191,"2.68502",12,8,1,"0.0419",7113540,"False","False"
15,"2020-04-10",22,"MA",,21,"state",344,"4.83513",51,21,5,61,7114598,"False","False"
15,"2020-04-10",34,"MG",,31,"state",698,"3.27812",43,17,2,"0.0244",21292666,"False","False"
15,"2020-04-10",28,"MS",,50,"state",97,"3.4527",8,2,0,"0.0206",2809394,"False","False"
15,"2020-04-10",22,"MT",,51,"state",112,"3.17621",4,2,0,"0.0179",3526220,"False","False"
15,"2020-04-10",24,"PA",,15,"state",217,"2.49691",48,9,2,"0.0415",8690745,"False","False"
15,"2020-04-10",30,"PB",,25,"state",85,"2.10434",6,11,0,"0.1294",4039277,"False","False"
15,"2020-04-10",30,"PE",,26,"state",684,"7.11269",129,65,9,95,9616621,"False","False"
15,"2020-04-10",23,"PI",,22,"state",41,"1.24944",1,7,0,"0.1707",3281480,"False","False"
15,"2020-04-10",30,"PR",,41,"state",655,"5.68732",34,26,2,"0.0397",11516840,"False","False"
15,"2020-04-10",37,"RJ",,33,"state",2464,"14.18849",248,147,25,"0.0597",17366189,"False","False"
15,"2020-04-10",30,"RN",,24,"state",263,"7.44164",2,11,0,"0.0418",3534165,"False","False"
15,"2020-04-10",22,"RO",,11,"state",32,"1.78128",4,2,0,"0.0625",1796460,"False","False"
15,"2020-04-10",21,"RR",,14,"state",75,"11.88249",12,3,1,"0.04",631181,"False","False"
15,"2020-04-10",32,"RS",,43,"state",640,"5.60274",4,15,1,"0.0234",11422973,"False","False"
15,"2020-04-10",30,"SC",,42,"state",717,"9.88624",24,18,0,"0.0251",7252502,"False","False"
15,"2020-04-10",28,"SE",,28,"state",42,"1.81126",2,4,0,"0.0952",2318822,"False","False"
15,"2020-04-10",46,"SP",,35,"state",8216,"17.74923",736,540,44,"0.0657",46289333,"False","False"
15,"2020-04-10",24,"TO",,17,"state",23,"1.44632",0,0,0,"0.0",1590248,"False","False"
15,"2020-04-09",24,"AC",,12,"state",62,"6.93148",4,2,0,"0.0323",894470,"False","False"
15,"2020-04-09",33,"AL",,27,"state",37,"1.10397",0,3,0,"0.0811",3351543,"False","False"
15,"2020-04-09",28,"AM",,13,"state",899,"21.36552",95,40,10,"0.0445",4207714,"False","False"
15,"2020-04-09",21,"AP",,16,"state",110,"12.76438",3,2,0,"0.0182",861773,"False","False"
15,"2020-04-09",35,"BA",,29,"state",568,"3.80426",53,19,1,"0.0335",14930634,"False","False"
15,"2020-04-09",25,"CE",,23,"state",1445,"15.72857",51,57,0,"0.0394",9187103,"False","False"
15,"2020-04-09",34,"DF",,53,"state",527,"17.24957",18,13,1,"0.0247",3055149,"False","False"
15,"2020-04-09",36,"ES",,32,"state",300,"7.3818",27,7,1,"0.0233",4064052,"False","False"
15,"2020-04-09",29,"GO",,52,"state",179,"2.51633",20,7,0,"0.0391",7113540,"False","False"
15,"2020-04-09",21,"MA",,21,"state",293,"4.11829",21,16,4,"0.0546",7114598,"False","False"
15,"2020-04-09",33,"MG",,31,"state",655,"3.07618",41,15,1,"0.0229",21292666,"False","False"
15,"2020-04-09",27,"MS",,50,"state",89,"3.16794",4,2,0,"0.0225",2809394,"False","False"
15,"2020-04-09",21,"MT",,51,"state",108,"3.06277",18,2,1,"0.0185",3526220,"False","False"
15,"2020-04-09",23,"PA",,15,"state",169,"1.9446",4,7,1,"0.0414",8690745,"False","False"
15,"2020-04-09",29,"PB",,25,"state",79,"1.9558",24,11,4,"0.1392",4039277,"False","False"
15,"2020-04-09",29,"PE",,26,"state",555,"5.77126",154,56,10,"0.1009",9616621,"False","False"
15,"2020-04-09",22,"PI",,22,"state",40,"1.21896",2,7,1,175,3281480,"False","False"
15,"2020-04-09",29,"PR",,41,"state",621,"5.3921",71,24,7,"0.0386",11516840,"False","False"
15,"2020-04-09",36,"RJ",,33,"state",2216,"12.76043",278,122,16,"0.0551",17366189,"False","False"
15,"2020-04-09",29,"RN",,24,"state",261,"7.38505",0,11,0,"0.0421",3534165,"False","True"
15,"2020-04-09",21,"RO",,11,"state",28,"1.55862",2,2,1,"0.0714",1796460,"False","False"
15,"2020-04-09",20,"RR",,14,"state",63,"9.98129",11,2,1,"0.0317",631181,"False","False"
15,"2020-04-09",31,"RS",,43,"state",636,"5.56773",55,14,4,22,11422973,"False","False"
15,"2020-04-09",29,"SC",,42,"state",693,"9.55532",192,18,1,26,7252502,"False","False"
15,"2020-04-09",27,"SE",,28,"state",40,"1.72501",1,4,0,"0.1",2318822,"False","False"
15,"2020-04-09",45,"SP",,35,"state",7480,"16.15923",772,496,68,"0.0663",46289333,"False","False"
15,"2020-04-09",23,"TO",,17,"state",23,"1.44632",0,0,0,"0.0",1590248,"False","False"
15,"2020-04-08",23,"AC",,12,"state",58,"6.48429",8,2,0,"0.0345",894470,"False","False"
15,"2020-04-08",32,"AL",,27,"state",37,"1.10397",3,3,1,"0.0811",3351543,"False","False"
15,"2020-04-08",27,"AM",,13,"state",804,"19.10776",168,30,7,"0.0373",4207714,"False","False"
15,"2020-04-08",20,"AP",,16,"state",107,"12.41626",56,2,0,"0.0187",861773,"False","False"
15,"2020-04-08",34,"BA",,29,"state",515,"3.44928",53,18,4,35,14930634,"False","False"
15,"2020-04-08",24,"CE",,23,"state",1394,"15.17344",206,57,17,"0.0409",9187103,"False","False"
15,"2020-04-08",33,"DF",,53,"state",509,"16.6604",6,12,0,"0.0236",3055149,"False","False"
15,"2020-04-08",35,"ES",,32,"state",273,"6.71743",46,6,0,22,4064052,"False","False"
15,"2020-04-08",28,"GO",,52,"state",159,"2.23517",26,7,2,44,7113540,"False","False"
15,"2020-04-08",20,"MA",,21,"state",272,"3.82313",43,12,1,"0.0441",7114598,"False","False"
15,"2020-04-08",32,"MG",,31,"state",614,"2.88362",55,14,3,"0.0228",21292666,"False","False"
15,"2020-04-08",26,"MS",,50,"state",85,"3.02556",5,2,0,"0.0235",2809394,"False","False"
15,"2020-04-08",20,"MT",,51,"state",90,"2.55231",12,1,0,"0.0111",3526220,"False","False"
15,"2020-04-08",22,"PA",,15,"state",165,"1.89857",11,6,1,"0.0364",8690745,"False","False"
15,"2020-04-08",28,"PB",,25,"state",55,"1.36163",14,7,3,"0.1273",4039277,"False","False"
15,"2020-04-08",28,"PE",,26,"state",401,"4.16986",49,46,12,"0.1147",9616621,"False","False"
15,"2020-04-08",21,"PI",,22,"state",38,"1.15801",7,6,1,"0.1579",3281480,"False","False"
15,"2020-04-08",28,"PR",,41,"state",550,"4.77562",39,17,2,"0.0309",11516840,"False","False"
15,"2020-04-08",35,"RJ",,33,"state",1938,"11.15962",250,106,17,"0.0547",17366189,"False","False"
15,"2020-04-08",28,"RN",,24,"state",261,"7.38505",7,11,3,"0.0421",3534165,"False","False"
15,"2020-04-08",20,"RO",,11,"state",26,"1.44729",3,1,0,"0.0385",1796460,"False","False"
15,"2020-04-08",19,"RR",,14,"state",52,"8.23852",3,1,0,"0.0192",631181,"False","False"
15,"2020-04-08",30,"RS",,43,"state",581,"5.08624",26,10,2,"0.0172",11422973,"False","False"
15,"2020-04-08",28,"SC",,42,"state",501,"6.90796",44,17,2,"0.0339",7252502,"False","False"
15,"2020-04-08",26,"SE",,28,"state",39,"1.68189",3,4,0,"0.1026",2318822,"False","False"
15,"2020-04-08",44,"SP",,35,"state",6708,"14.49146",1026,428,57,"0.0638",46289333,"False","False"
15,"2020-04-08",22,"TO",,17,"state",23,"1.44632",4,0,0,"0.0",1590248,"False","False"
15,"2020-04-07",22,"AC",,12,"state",50,"5.5899",0,2,1,"0.04",894470,"False","False"
15,"2020-04-07",31,"AL",,27,"state",34,"1.01446",3,2,0,"0.0588",3351543,"False","False"
15,"2020-04-07",26,"AM",,13,"state",636,"15.1151",104,23,4,"0.0362",4207714,"False","False"
15,"2020-04-07",19,"AP",,16,"state",51,"5.91803",12,2,0,"0.0392",861773,"False","False"
15,"2020-04-07",33,"BA",,29,"state",462,"3.09431",25,14,4,"0.0303",14930634,"False","False"
15,"2020-04-07",23,"CE",,23,"state",1188,"12.93117",143,40,5,"0.0337",9187103,"False","False"
15,"2020-04-07",32,"DF",,53,"state",503,"16.46401",18,12,2,"0.0239",3055149,"False","False"
15,"2020-04-07",34,"ES",,32,"state",227,"5.58556",18,6,0,"0.0264",4064052,"False","False"
15,"2020-04-07",27,"GO",,52,"state",133,"1.86967",14,5,0,"0.0376",7113540,"False","False"
15,"2020-04-07",19,"MA",,21,"state",229,"3.21873",58,11,7,48,7114598,"False","False"
15,"2020-04-07",31,"MG",,31,"state",559,"2.62532",34,11,2,"0.0197",21292666,"False","False"
15,"2020-04-07",25,"MS",,50,"state",80,"2.84759",14,2,1,25,2809394,"False","False"
15,"2020-04-07",19,"MT",,51,"state",78,2212,2,1,0,"0.0128",3526220,"False","False"
15,"2020-04-07",21,"PA",,15,"state",154,1772,31,5,0,"0.0325",8690745,"False","False"
15,"2020-04-07",27,"PB",,25,"state",41,"1.01503",5,4,0,"0.0976",4039277,"False","False"
15,"2020-04-07",27,"PE",,26,"state",352,"3.66033",129,34,4,"0.0966",9616621,"False","False"
15,"2020-04-07",20,"PI",,22,"state",31,"0.9447",5,5,1,"0.1613",3281480,"False","False"
15,"2020-04-07",27,"PR",,41,"state",511,"4.43698",45,15,1,"0.0294",11516840,"False","False"
15,"2020-04-07",34,"RJ",,33,"state",1688,"9.72004",227,89,18,"0.0527",17366189,"False","False"
15,"2020-04-07",27,"RN",,24,"state",254,"7.18699",8,8,1,"0.0315",3534165,"False","False"
15,"2020-04-07",19,"RO",,11,"state",23,"1.2803",5,1,0,"0.0435",1796460,"False","False"
15,"2020-04-07",18,"RR",,14,"state",49,"7.76322",7,1,0,"0.0204",631181,"False","False"
15,"2020-04-07",29,"RS",,43,"state",555,"4.85863",54,8,0,"0.0144",11422973,"False","False"
15,"2020-04-07",27,"SC",,42,"state",457,"6.30127",40,15,4,"0.0328",7252502,"False","False"
15,"2020-04-07",25,"SE",,28,"state",36,"1.55251",4,4,0,"0.1111",2318822,"False","False"
15,"2020-04-07",43,"SP",,35,"state",5682,"12.27497",816,371,67,"0.0653",46289333,"False","False"
15,"2020-04-07",21,"TO",,17,"state",19,"1.19478",0,0,0,"0.0",1590248,"False","False"
15,"2020-04-06",21,"AC",,12,"state",50,"5.5899",2,1,1,"0.02",894470,"False","False"
15,"2020-04-06",30,"AL",,27,"state",31,"0.92495",3,2,0,"0.0645",3351543,"False","False"
15,"2020-04-06",25,"AM",,13,"state",532,"12.64344",115,19,4,"0.0357",4207714,"False","False"
15,"2020-04-06",18,"AP",,16,"state",39,"4.52555",7,2,1,"0.0513",861773,"False","False"
15,"2020-04-06",32,"BA",,29,"state",437,"2.92687",36,10,1,"0.0229",14930634,"False","False"
15,"2020-04-06",22,"CE",,23,"state",1045,"11.37464",85,35,0,"0.0335",9187103,"False","False"
15,"2020-04-06",31,"DF",,53,"state",485,"15.87484",17,10,3,"0.0206",3055149,"False","False"
15,"2020-04-06",33,"ES",,32,"state",209,"5.14265",15,6,0,"0.0287",4064052,"False","False"
15,"2020-04-06",26,"GO",,52,"state",119,"1.67287",4,5,2,42,7113540,"False","False"
15,"2020-04-06",18,"MA",,21,"state",171,"2.40351",39,4,2,"0.0234",7114598,"False","False"
15,"2020-04-06",30,"MG",,31,"state",525,"2.46564",27,9,3,"0.0171",21292666,"False","False"
15,"2020-04-06",24,"MS",,50,"state",66,"2.34926",1,1,0,"0.0152",2809394,"False","False"
15,"2020-04-06",18,"MT",,51,"state",76,"2.15528",16,1,0,"0.0132",3526220,"False","False"
15,"2020-04-06",20,"PA",,15,"state",123,"1.4153",37,5,4,"0.0407",8690745,"False","False"
15,"2020-04-06",26,"PB",,25,"state",36,"0.89125",1,4,0,"0.1111",4039277,"False","False"
15,"2020-04-06",26,"PE",,26,"state",223,"2.3189",22,30,9,"0.1345",9616621,"False","False"
15,"2020-04-06",19,"PI",,22,"state",26,"0.79233",2,4,0,"0.1538",3281480,"False","False"
15,"2020-04-06",26,"PR",,41,"state",466,"4.04625",21,14,4,"0.03",11516840,"False","False"
15,"2020-04-06",33,"RJ",,33,"state",1461,"8.4129",67,71,7,"0.0486",17366189,"False","False"
15,"2020-04-06",26,"RN",,24,"state",246,"6.96063",0,7,0,"0.0285",3534165,"False","True"
15,"2020-04-06",18,"RO",,11,"state",18,"1.00197",4,1,0,"0.0556",1796460,"False","False"
15,"2020-04-06",17,"RR",,14,"state",42,"6.65419",0,1,0,"0.0238",631181,"False","False"
15,"2020-04-06",28,"RS",,43,"state",501,"4.3859",33,8,1,16,11422973,"False","False"
15,"2020-04-06",26,"SC",,42,"state",417,"5.74974",38,11,1,"0.0264",7252502,"False","False"
15,"2020-04-06",24,"SE",,28,"state",32,"1.38001",0,4,1,125,2318822,"False","False"
15,"2020-04-06",42,"SP",,35,"state",4866,"10.51214",246,304,29,"0.0625",46289333,"False","False"
15,"2020-04-06",20,"TO",,17,"state",19,"1.19478",2,0,0,"0.0",1590248,"False","False"
15,"2020-04-05",20,"AC",,12,"state",48,"5.36631",2,0,0,"0.0",894470,"False","False"
15,"2020-04-05",29,"AL",,27,"state",28,"0.83544",5,2,0,"0.0714",3351543,"False","False"
15,"2020-04-05",24,"AM",,13,"state",417,"9.91037",106,15,3,36,4207714,"False","False"
15,"2020-04-05",17,"AP",,16,"state",32,"3.71327",3,1,0,"0.0312",861773,"False","False"
15,"2020-04-05",31,"BA",,29,"state",401,"2.68575",65,9,2,"0.0224",14930634,"False","False"
15,"2020-04-05",21,"CE",,23,"state",960,"10.44943",215,35,12,"0.0365",9187103,"False","False"
15,"2020-04-05",30,"DF",,53,"state",468,"15.3184",12,7,0,15,3055149,"False","False"
15,"2020-04-05",32,"ES",,32,"state",194,"4.77356",28,6,0,"0.0309",4064052,"False","False"
15,"2020-04-05",25,"GO",,52,"state",115,"1.61664",12,3,1,"0.0261",7113540,"False","False"
15,"2020-04-05",17,"MA",,21,"state",132,"1.85534",37,2,0,"0.0152",7114598,"False","False"
15,"2020-04-05",29,"MG",,31,"state",498,"2.33883",68,6,0,12,21292666,"False","False"
15,"2020-04-05",23,"MS",,50,"state",65,"2.31367",3,1,0,"0.0154",2809394,"False","False"
15,"2020-04-05",17,"MT",,51,"state",60,"1.70154",0,1,0,"0.0167",3526220,"False","False"
15,"2020-04-05",19,"PA",,15,"state",86,"0.98956",4,1,0,"0.0116",8690745,"False","False"
15,"2020-04-05",25,"PB",,25,"state",35,"0.86649",1,4,1,"0.1143",4039277,"False","False"
15,"2020-04-05",25,"PE",,26,"state",201,"2.09013",25,21,7,"0.1045",9616621,"False","False"
15,"2020-04-05",18,"PI",,22,"state",24,"0.73138",0,4,0,"0.1667",3281480,"False","False"
15,"2020-04-05",25,"PR",,41,"state",445,"3.86391",44,10,3,"0.0225",11516840,"False","False"
15,"2020-04-05",32,"RJ",,33,"state",1394,"8.02709",148,64,6,"0.0459",17366189,"False","False"
15,"2020-04-05",25,"RN",,24,"state",246,"6.96063",31,7,1,"0.0285",3534165,"False","False"
15,"2020-04-05",17,"RO",,11,"state",14,"0.77931",3,1,0,"0.0714",1796460,"False","False"
15,"2020-04-05",16,"RR",,14,"state",42,"6.65419",0,1,0,"0.0238",631181,"False","False"
15,"2020-04-05",27,"RS",,43,"state",468,"4.09701",50,7,0,15,11422973,"False","False"
15,"2020-04-05",25,"SC",,42,"state",379,"5.22578",23,10,0,"0.0264",7252502,"False","False"
15,"2020-04-05",23,"SE",,28,"state",32,"1.38001",0,3,0,"0.0938",2318822,"False","True"
15,"2020-04-05",41,"SP",,35,"state",4620,"9.9807",154,275,15,"0.0595",46289333,"False","False"
15,"2020-04-05",19,"TO",,17,"state",17,"1.06902",1,0,0,"0.0",1590248,"False","False"
14,"2020-04-04",19,"AC",,12,"state",46,"5.14271",0,0,0,"0.0",894470,"False","False"
14,"2020-04-04",28,"AL",,27,"state",23,"0.68625",0,2,0,87,3351543,"False","False"
14,"2020-04-04",23,"AM",,13,"state",311,"7.39119",51,12,5,"0.0386",4207714,"False","False"
14,"2020-04-04",16,"AP",,16,"state",29,"3.36516",10,1,1,"0.0345",861773,"False","False"
14,"2020-04-04",30,"BA",,29,"state",336,"2.25041",46,7,1,"0.0208",14930634,"False","False"
14,"2020-04-04",20,"CE",,23,"state",745,"8.10919",87,23,1,"0.0309",9187103,"False","False"
14,"2020-04-04",29,"DF",,53,"state",456,"14.92562",37,7,1,"0.0154",3055149,"False","False"
14,"2020-04-04",31,"ES",,32,"state",166,"4.08459",13,6,1,"0.0361",4064052,"False","False"
14,"2020-04-04",24,"GO",,52,"state",103,"1.44794",15,2,0,"0.0194",7113540,"False","False"
14,"2020-04-04",16,"MA",,21,"state",95,"1.33528",8,2,1,"0.0211",7114598,"False","False"
14,"2020-04-04",28,"MG",,31,"state",430,"2.01947",33,6,0,14,21292666,"False","False"
14,"2020-04-04",22,"MS",,50,"state",62,"2.20688",2,1,0,"0.0161",2809394,"False","False"
14,"2020-04-04",16,"MT",,51,"state",60,"1.70154",16,1,0,"0.0167",3526220,"False","False"
14,"2020-04-04",18,"PA",,15,"state",82,"0.94353",7,1,0,"0.0122",8690745,"False","False"
14,"2020-04-04",24,"PB",,25,"state",34,"0.84173",2,3,2,"0.0882",4039277,"False","False"
14,"2020-04-04",24,"PE",,26,"state",176,"1.83016",40,14,4,"0.0795",9616621,"False","False"
14,"2020-04-04",17,"PI",,22,"state",24,"0.73138",2,4,0,"0.1667",3281480,"False","False"
14,"2020-04-04",24,"PR",,41,"state",401,"3.48186",94,7,2,"0.0175",11516840,"False","False"
14,"2020-04-04",31,"RJ",,33,"state",1246,"7.17486",172,58,11,"0.0465",17366189,"False","False"
14,"2020-04-04",24,"RN",,24,"state",215,"6.08347",39,6,2,"0.0279",3534165,"False","False"
14,"2020-04-04",16,"RO",,11,"state",11,"0.61232",1,1,0,"0.0909",1796460,"False","False"
14,"2020-04-04",15,"RR",,14,"state",42,"6.65419",5,1,0,"0.0238",631181,"False","False"
14,"2020-04-04",26,"RS",,43,"state",418,"3.65929",8,7,1,"0.0167",11422973,"False","False"
14,"2020-04-04",24,"SC",,42,"state",356,"4.90865",55,10,5,"0.0281",7252502,"False","False"
14,"2020-04-04",22,"SE",,28,"state",32,"1.38001",5,3,1,"0.0938",2318822,"False","False"
14,"2020-04-04",40,"SP",,35,"state",4466,"9.64801",418,260,41,"0.0582",46289333,"False","False"
14,"2020-04-04",18,"TO",,17,"state",16,"1.00613",3,0,0,"0.0",1590248,"False","False"
14,"2020-04-03",18,"AC",,12,"state",46,"5.14271",1,0,0,"0.0",894470,"False","False"
14,"2020-04-03",27,"AL",,27,"state",23,"0.68625",5,2,1,87,3351543,"False","False"
14,"2020-04-03",22,"AM",,13,"state",260,"6.17913",31,7,4,"0.0269",4207714,"False","False"
14,"2020-04-03",15,"AP",,16,"state",19,"2.20476",7,0,0,"0.0",861773,"False","False"
14,"2020-04-03",29,"BA",,29,"state",290,"1.94232",23,6,3,"0.0207",14930634,"False","False"
14,"2020-04-03",19,"CE",,23,"state",658,"7.16221",95,22,1,"0.0334",9187103,"False","False"
14,"2020-04-03",28,"DF",,53,"state",419,"13.71455",19,6,1,"0.0143",3055149,"False","False"
14,"2020-04-03",30,"ES",,32,"state",153,"3.76472",14,5,3,"0.0327",4064052,"False","False"
14,"2020-04-03",23,"GO",,52,"state",88,"1.23708",15,2,1,"0.0227",7113540,"False","False"
14,"2020-04-03",15,"MA",,21,"state",87,"1.22284",7,1,0,"0.0115",7114598,"False","False"
14,"2020-04-03",27,"MG",,31,"state",397,"1.86449",27,6,2,"0.0151",21292666,"False","False"
14,"2020-04-03",21,"MS",,50,"state",60,"2.13569",7,1,0,"0.0167",2809394,"False","False"
14,"2020-04-03",15,"MT",,51,"state",44,"1.2478",3,1,1,"0.0227",3526220,"False","False"
14,"2020-04-03",17,"PA",,15,"state",75,"0.86299",26,1,0,"0.0133",8690745,"False","False"
14,"2020-04-03",23,"PB",,25,"state",32,"0.79222",3,1,0,"0.0312",4039277,"False","False"
14,"2020-04-03",23,"PE",,26,"state",136,"1.41422",30,10,1,"0.0735",9616621,"False","False"
14,"2020-04-03",16,"PI",,22,"state",22,"0.67043",3,4,0,"0.1818",3281480,"False","False"
14,"2020-04-03",23,"PR",,41,"state",307,"2.66566",49,5,1,"0.0163",11516840,"False","False"
14,"2020-04-03",30,"RJ",,33,"state",1074,"6.18443",82,47,6,"0.0438",17366189,"False","False"
14,"2020-04-03",23,"RN",,24,"state",176,"4.97996",70,4,2,"0.0227",3534165,"False","False"
14,"2020-04-03",15,"RO",,11,"state",10,"0.55665",0,1,0,"0.1",1796460,"False","False"
14,"2020-04-03",14,"RR",,14,"state",37,"5.86203",7,1,1,27,631181,"False","False"
14,"2020-04-03",25,"RS",,43,"state",410,"3.58926",24,6,1,"0.0146",11422973,"False","False"
14,"2020-04-03",23,"SC",,42,"state",301,"4.15029",20,5,0,"0.0166",7252502,"False","False"
14,"2020-04-03",21,"SE",,28,"state",27,"1.16438",3,2,0,"0.0741",2318822,"False","False"
14,"2020-04-03",39,"SP",,35,"state",4048,8745,542,219,31,"0.0541",46289333,"False","False"
14,"2020-04-03",17,"TO",,17,"state",13,"0.81748",1,0,0,"0.0",1590248,"False","False"
14,"2020-04-02",17,"AC",,12,"state",45,"5.03091",2,0,0,"0.0",894470,"False","False"
14,"2020-04-02",26,"AL",,27,"state",18,"0.53707",0,1,0,"0.0556",3351543,"False","False"
14,"2020-04-02",21,"AM",,13,"state",229,"5.44239",29,3,0,"0.0131",4207714,"False","False"
14,"2020-04-02",14,"AP",,16,"state",12,"1.39248",1,0,0,"0.0",861773,"False","False"
14,"2020-04-02",28,"BA",,29,"state",267,"1.78827",21,3,1,"0.0112",14930634,"False","False"
14,"2020-04-02",18,"CE",,23,"state",563,"6.12816",118,21,12,"0.0373",9187103,"False","False"
14,"2020-04-02",27,"DF",,53,"state",400,"13.09265",30,5,1,"0.0125",3055149,"False","False"
14,"2020-04-02",29,"ES",,32,"state",139,"3.42023",19,2,2,"0.0144",4064052,"False","False"
14,"2020-04-02",22,"GO",,52,"state",73,"1.02621",0,1,0,"0.0137",7113540,"False","False"
14,"2020-04-02",14,"MA",,21,"state",80,"1.12445",10,1,0,"0.0125",7114598,"False","False"
14,"2020-04-02",26,"MG",,31,"state",370,"1.73769",56,4,1,"0.0108",21292666,"False","False"
14,"2020-04-02",20,"MS",,50,"state",53,"1.88653",2,1,0,"0.0189",2809394,"False","False"
14,"2020-04-02",14,"MT",,51,"state",41,"1.16272",13,0,0,"0.0",3526220,"False","False"
14,"2020-04-02",16,"PA",,15,"state",49,"0.56382",8,1,0,"0.0204",8690745,"False","False"
14,"2020-04-02",22,"PB",,25,"state",29,"0.71795",8,1,0,"0.0345",4039277,"False","False"
14,"2020-04-02",22,"PE",,26,"state",106,"1.10226",11,9,1,"0.0849",9616621,"False","False"
14,"2020-04-02",15,"PI",,22,"state",19,"0.57901",0,4,0,"0.2105",3281480,"False","False"
14,"2020-04-02",22,"PR",,41,"state",258,"2.2402",29,4,1,"0.0155",11516840,"False","False"
14,"2020-04-02",29,"RJ",,33,"state",992,"5.71225",160,41,13,"0.0413",17366189,"False","False"
14,"2020-04-02",22,"RN",,24,"state",106,"2.99929",14,2,0,"0.0189",3534165,"False","False"
14,"2020-04-02",14,"RO",,11,"state",10,"0.55665",1,1,0,"0.1",1796460,"False","False"
14,"2020-04-02",13,"RR",,14,"state",30,"4.75299",4,0,0,"0.0",631181,"False","False"
14,"2020-04-02",24,"RS",,43,"state",386,"3.37916",70,5,0,13,11422973,"False","False"
14,"2020-04-02",22,"SC",,42,"state",281,"3.87452",34,5,3,"0.0178",7252502,"False","False"
14,"2020-04-02",20,"SE",,28,"state",24,"1.03501",2,2,2,"0.0833",2318822,"False","False"
14,"2020-04-02",38,"SP",,35,"state",3506,"7.5741",525,188,24,"0.0536",46289333,"False","False"
14,"2020-04-02",16,"TO",,17,"state",12,"0.7546",0,0,0,"0.0",1590248,"False","False"
14,"2020-04-01",16,"AC",,12,"state",43,"4.80732",1,0,0,"0.0",894470,"False","False"
14,"2020-04-01",25,"AL",,27,"state",18,"0.53707",0,1,0,"0.0556",3351543,"False","False"
14,"2020-04-01",20,"AM",,13,"state",200,"4.75317",25,3,0,15,4207714,"False","False"
14,"2020-04-01",13,"AP",,16,"state",11,"1.27644",1,0,0,"0.0",861773,"False","False"
14,"2020-04-01",27,"BA",,29,"state",246,"1.64762",29,2,0,"0.0081",14930634,"False","False"
14,"2020-04-01",17,"CE",,23,"state",445,"4.84375",44,9,2,"0.0202",9187103,"False","False"
14,"2020-04-01",26,"DF",,53,"state",370,"12.1107",37,4,1,"0.0108",3055149,"False","False"
14,"2020-04-01",28,"ES",,32,"state",120,"2.95272",23,0,0,"0.0",4064052,"False","False"
14,"2020-04-01",21,"GO",,52,"state",73,"1.02621",8,1,0,"0.0137",7113540,"False","False"
14,"2020-04-01",13,"MA",,21,"state",70,"0.98389",19,1,0,"0.0143",7114598,"False","False"
14,"2020-04-01",25,"MG",,31,"state",314,"1.47469",39,3,1,"0.0096",21292666,"False","False"
14,"2020-04-01",19,"MS",,50,"state",51,"1.81534",3,1,0,"0.0196",2809394,"False","False"
14,"2020-04-01",13,"MT",,51,"state",28,"0.79405",3,0,0,"0.0",3526220,"False","False"
14,"2020-04-01",15,"PA",,15,"state",41,"0.47177",7,1,1,"0.0244",8690745,"False","False"
14,"2020-04-01",21,"PB",,25,"state",21,"0.5199",3,1,0,"0.0476",4039277,"False","False"
14,"2020-04-01",21,"PE",,26,"state",95,"0.98787",8,8,2,"0.0842",9616621,"False","False"
14,"2020-04-01",14,"PI",,22,"state",19,"0.57901",1,4,0,"0.2105",3281480,"False","False"
14,"2020-04-01",21,"PR",,41,"state",229,"1.98839",44,3,0,"0.0131",11516840,"False","False"
14,"2020-04-01",28,"RJ",,33,"state",832,"4.79092",124,28,5,"0.0337",17366189,"False","False"
14,"2020-04-01",21,"RN",,24,"state",92,"2.60316",10,2,1,"0.0217",3534165,"False","False"
14,"2020-04-01",13,"RO",,11,"state",9,"0.50099",0,1,0,"0.1111",1796460,"False","False"
14,"2020-04-01",12,"RR",,14,"state",26,"4.11926",10,0,0,"0.0",631181,"False","False"
14,"2020-04-01",23,"RS",,43,"state",316,"2.76636",11,5,1,"0.0158",11422973,"False","False"
